Status,Time,Pitch,Yaw,Roll,Xmin,Ymin,Xmax,Ymax
Pose,19:20:23,-13.62,-7.11,-10.44,0.4951,0.5210,0.7754,0.9351
Pose,19:20:23,-13.75,-6.34,-9.75,0.4971,0.5200,0.7773,0.9341
Pose,19:20:23,-14.80,-6.41,-10.14,0.4988,0.5181,0.7773,0.9321
Pose,19:20:24,-10.75,-5.88,-9.88,0.4988,0.5166,0.7773,0.9346
Pose,19:20:24,-14.43,-6.37,-10.38,0.5000,0.5176,0.7764,0.9336
Pose,19:20:24,-12.16,-6.31,-9.98,0.4995,0.5176,0.7788,0.9316
Pose,19:20:24,-12.87,-5.85,-8.20,0.5010,0.5146,0.7783,0.9336
Pose,19:20:24,-14.44,-6.42,-8.83,0.5015,0.5156,0.7769,0.9346
Pose,19:20:24,-14.96,-6.51,-8.71,0.5010,0.5166,0.7764,0.9326
Pose,19:20:24,-15.74,-6.79,-8.78,0.5010,0.5166,0.7773,0.9326
Pose,19:20:24,-15.23,-6.10,-8.46,0.5010,0.5166,0.7783,0.9326
Pose,19:20:24,-19.47,-6.50,-7.52,0.5015,0.5186,0.7778,0.9326
Pose,19:20:24,-16.84,-6.72,-8.58,0.5029,0.5176,0.7783,0.9307
Pose,19:20:24,-14.99,-6.15,-7.26,0.5039,0.5146,0.7783,0.9336
Pose,19:20:24,-16.22,-6.56,-8.81,0.5029,0.5166,0.7783,0.9316
Pose,19:20:24,-15.48,-6.07,-8.05,0.5020,0.5161,0.7793,0.9302
Pose,19:20:24,-13.73,-6.70,-8.17,0.5034,0.5161,0.7788,0.9302
Pose,19:20:24,-15.34,-6.36,-8.05,0.5034,0.5137,0.7798,0.9307
Pose,19:20:24,-15.41,-6.69,-8.19,0.5020,0.5156,0.7793,0.9307
Pose,19:20:24,-15.92,-6.22,-6.42,0.5020,0.5146,0.7773,0.9316
Pose,19:20:24,-19.83,-5.62,-6.32,0.5015,0.5161,0.7769,0.9312
Pose,19:20:24,-16.81,-5.84,-6.48,0.5015,0.5146,0.7769,0.9326
Pose,19:20:24,-17.64,-6.19,-6.72,0.5010,0.5117,0.7783,0.9297
Pose,19:20:24,-16.28,-6.02,-5.27,0.5000,0.5098,0.7764,0.9297
Pose,19:20:24,-15.62,-6.79,-6.44,0.5010,0.5112,0.7793,0.9292
Pose,19:20:24,-15.41,-5.65,-5.03,0.5020,0.5078,0.7793,0.9297
Pose,19:20:24,-19.50,-6.57,-4.16,0.5010,0.5088,0.7812,0.9092
Pose,19:20:24,-18.12,-6.99,-4.50,0.5034,0.5112,0.7827,0.9067
Pose,19:20:24,-20.41,-7.21,-6.75,0.5020,0.5127,0.7832,0.9062
Pose,19:20:24,-18.70,-7.77,-6.23,0.5034,0.5098,0.7856,0.9072
Pose,19:20:24,-21.56,-5.16,-4.17,0.5063,0.5059,0.7876,0.9082
Pose,19:20:24,-20.22,-5.89,-5.73,0.5059,0.5098,0.7861,0.9072
Pose,19:20:24,-13.84,-6.89,-7.25,0.5039,0.5107,0.7881,0.9062
Pose,19:20:25,-22.72,-7.23,-7.12,0.5063,0.5127,0.7896,0.9062
Pose,19:20:25,-20.31,-8.01,-5.02,0.5083,0.5166,0.7915,0.9092
Pose,19:20:25,-22.36,-6.69,-4.21,0.5107,0.5186,0.7910,0.9092
Pose,19:20:25,-20.44,-6.30,-4.61,0.5117,0.5146,0.7930,0.9033
Pose,19:20:25,-19.47,-8.02,-4.71,0.5103,0.5156,0.7915,0.9023
Pose,19:20:25,-19.06,-4.98,-1.43,0.5103,0.5098,0.7935,0.9033
Pose,19:20:25,-17.14,-4.69,-3.12,0.5127,0.5137,0.7930,0.9023
Pose,19:20:25,-17.34,-4.77,-3.74,0.5132,0.5127,0.7935,0.9014
Pose,19:20:25,-16.41,-5.45,-2.81,0.5142,0.5122,0.7935,0.9058
Pose,19:20:25,-15.29,-4.85,-2.41,0.5156,0.5122,0.7949,0.9058
Pose,19:20:25,-16.84,-4.88,-2.84,0.5161,0.5112,0.7944,0.9058
Pose,19:20:25,-20.09,-4.21,-3.05,0.5186,0.5146,0.7939,0.9072
Pose,19:20:25,-16.78,-3.96,-3.75,0.5186,0.5137,0.7969,0.9072
Pose,19:20:25,-19.47,-4.50,-2.29,0.5229,0.5171,0.7964,0.9067
Pose,19:20:25,-17.52,-2.44,-4.07,0.5215,0.5146,0.7979,0.9082
Pose,19:20:25,-15.76,-4.26,-3.02,0.5225,0.5166,0.7979,0.9102
Pose,19:20:25,-18.03,-4.03,-2.97,0.5215,0.5176,0.7979,0.9141
Pose,19:20:25,-18.16,-4.09,-3.04,0.5210,0.5190,0.7993,0.9077
Pose,19:20:25,-15.60,-5.77,-3.74,0.5225,0.5171,0.7979,0.9067
Pose,19:20:25,-18.09,-4.67,-3.62,0.5210,0.5176,0.8003,0.9092
Pose,19:20:25,-17.41,-4.33,-2.63,0.5215,0.5176,0.8008,0.9111
Pose,19:20:25,-18.38,-5.18,-1.08,0.5215,0.5156,0.7988,0.9121
Pose,19:20:25,-18.17,-4.44,-2.51,0.5205,0.5195,0.7998,0.9092
Pose,19:20:25,-19.28,-4.59,-4.23,0.5210,0.5215,0.7983,0.9121
Pose,19:20:25,-18.53,-5.24,-3.07,0.5215,0.5176,0.7988,0.9141
Pose,19:20:25,-17.59,-3.87,-2.88,0.5215,0.5176,0.8008,0.9111
Pose,19:20:25,-21.81,-4.25,-3.62,0.5239,0.5215,0.7993,0.9141
Pose,19:20:25,-24.75,-4.35,-5.44,0.5254,0.5264,0.7988,0.9131
Pose,19:20:25,-21.44,-4.48,-4.73,0.5273,0.5278,0.8008,0.9165
Pose,19:20:25,-20.38,-3.62,-3.67,0.5278,0.5225,0.8013,0.9189
Pose,19:20:26,-19.25,-3.13,-5.88,0.5298,0.5234,0.8013,0.9209
Pose,19:20:26,-18.94,-2.84,-4.02,0.5303,0.5229,0.8027,0.9224
Pose,19:20:26,-14.76,-0.86,-1.03,0.5317,0.5249,0.8071,0.9224
Pose,19:20:26,-14.20,-0.82,-0.07,0.5337,0.5215,0.8101,0.9248
Pose,19:20:26,-12.14,-0.54,1.28,0.5342,0.5234,0.8125,0.9268
Pose,19:20:26,-11.45,-0.99,0.07,0.5376,0.5186,0.8149,0.9219
Pose,19:20:26,-12.30,-1.54,1.05,0.5381,0.5229,0.8164,0.9204
Pose,19:20:26,-6.47,-1.96,2.82,0.5400,0.5190,0.8193,0.9204
Pose,19:20:26,-9.60,0.09,2.48,0.5410,0.5215,0.8184,0.9209
Pose,19:20:26,-7.16,-1.53,3.00,0.5405,0.5205,0.8208,0.9248
Pose,19:20:26,-6.67,-1.02,2.94,0.5405,0.5195,0.8218,0.9287
Pose,19:20:26,-7.95,0.52,2.12,0.5410,0.5215,0.8223,0.9287
Pose,19:20:26,-7.15,-1.18,2.54,0.5410,0.5186,0.8232,0.9287
Pose,19:20:26,-6.94,-1.50,3.29,0.5420,0.5205,0.8252,0.9268
Pose,19:20:26,-5.03,-0.35,2.84,0.5410,0.5215,0.8252,0.9297
Pose,19:20:26,-3.58,-1.92,3.66,0.5410,0.5176,0.8252,0.9277
Pose,19:20:26,-5.68,-2.49,3.68,0.5415,0.5195,0.8257,0.9277
Pose,19:20:26,-6.81,-2.05,3.39,0.5405,0.5186,0.8247,0.9287
Pose,19:20:26,-3.95,-1.92,3.34,0.5400,0.5195,0.8252,0.9277
Pose,19:20:26,-5.43,-0.76,2.38,0.5410,0.5225,0.8223,0.9297
Pose,19:20:26,-4.09,-1.34,3.33,0.5400,0.5215,0.8232,0.9277
Pose,19:20:26,-13.71,-0.87,1.57,0.5420,0.5195,0.8242,0.9375
Pose,19:20:26,-11.74,0.02,2.10,0.5420,0.5195,0.8242,0.9434
Pose,19:20:26,-11.05,1.10,2.17,0.5430,0.5186,0.8232,0.9463
Pose,19:20:26,-13.20,-0.11,1.95,0.5420,0.5225,0.8232,0.9414
Pose,19:20:26,-7.16,2.42,1.63,0.5425,0.5229,0.8198,0.9429
Pose,19:20:26,-8.36,0.41,1.20,0.5400,0.5239,0.8213,0.9380
Pose,19:20:26,-9.91,-1.09,0.55,0.5400,0.5264,0.8193,0.9365
Pose,19:20:26,-6.74,-1.38,2.01,0.5396,0.5244,0.8208,0.9326
Pose,19:20:26,-10.31,-0.29,1.59,0.5391,0.5249,0.8203,0.9341
Pose,19:20:27,-8.06,-0.71,3.14,0.5400,0.5239,0.8203,0.9331
Pose,19:20:27,-9.66,-1.28,2.87,0.5400,0.5249,0.8193,0.9312
Pose,19:20:27,-9.72,-1.16,1.89,0.5386,0.5244,0.8208,0.9355
Pose,19:20:27,-6.69,-1.39,2.88,0.5386,0.5234,0.8188,0.9336
Pose,19:20:27,-6.62,-0.79,1.87,0.5391,0.5264,0.8193,0.9297
Pose,19:20:27,-8.45,-1.69,3.01,0.5391,0.5234,0.8174,0.9355
Pose,19:20:27,-5.98,-1.29,2.86,0.5391,0.5225,0.8174,0.9326
Pose,19:20:27,-4.44,-1.78,2.89,0.5371,0.5244,0.8193,0.9336
Pose,19:20:27,-8.08,-1.95,1.65,0.5381,0.5225,0.8193,0.9336
Pose,19:20:27,-7.75,-3.16,1.98,0.5386,0.5220,0.8179,0.9351
Pose,19:20:27,-7.51,-2.33,2.79,0.5361,0.5273,0.8184,0.9336
Pose,19:20:27,-6.09,-2.75,2.74,0.5376,0.5239,0.8179,0.9341
Pose,19:20:27,-5.70,-2.95,1.43,0.5366,0.5225,0.8179,0.9336
Pose,19:20:27,-9.29,-1.28,1.04,0.5371,0.5239,0.8174,0.9312
Pose,19:20:27,-8.73,-3.21,1.22,0.5361,0.5264,0.8184,0.9316
Pose,19:20:27,-7.21,-2.70,1.50,0.5376,0.5244,0.8188,0.9355
Pose,19:20:27,-7.69,-2.62,1.31,0.5361,0.5239,0.8145,0.9360
Pose,19:20:27,-5.17,-1.82,0.63,0.5352,0.5249,0.8164,0.9341
Pose,19:20:27,-8.33,-2.78,0.05,0.5361,0.5249,0.8145,0.9399
Pose,19:20:27,-9.89,-3.86,0.46,0.5361,0.5215,0.8154,0.9375
Pose,19:20:27,-7.34,-2.34,0.11,0.5352,0.5215,0.8164,0.9395
Pose,19:20:27,-9.83,-2.12,2.93,0.5356,0.5229,0.8169,0.9399
Pose,19:20:27,-12.04,-3.50,0.38,0.5352,0.5205,0.8164,0.9463
Pose,19:20:27,-12.71,-1.96,2.77,0.5347,0.5239,0.8169,0.9399
Pose,19:20:27,-14.82,-1.45,-0.54,0.5361,0.5229,0.8135,0.9429
Pose,19:20:27,-11.76,-2.82,1.73,0.5361,0.5220,0.8145,0.9409
Pose,19:20:27,-13.28,-2.35,-0.75,0.5356,0.5225,0.8140,0.9453
Pose,19:20:27,-10.02,-2.09,0.82,0.5366,0.5239,0.8159,0.9390
Pose,19:20:27,-5.94,-2.47,2.29,0.5356,0.5264,0.8169,0.9346
Pose,19:20:27,-6.00,-3.05,1.87,0.5361,0.5254,0.8174,0.9326
Pose,19:20:28,-7.08,-2.85,0.48,0.5352,0.5254,0.8174,0.9297
Pose,19:20:28,-7.58,-3.11,-0.81,0.5352,0.5264,0.8164,0.9326
Pose,19:20:28,-7.36,-2.53,1.23,0.5361,0.5234,0.8174,0.9326
Pose,19:20:28,-9.25,-2.69,-0.05,0.5352,0.5273,0.8145,0.9346
Pose,19:20:28,-6.03,-3.15,1.50,0.5356,0.5259,0.8169,0.9321
Pose,19:20:28,-5.39,-2.95,1.55,0.5361,0.5254,0.8164,0.9307
Pose,19:20:28,-4.14,-2.37,1.73,0.5356,0.5254,0.8159,0.9326
Pose,19:20:28,-6.55,-2.64,1.42,0.5356,0.5229,0.8179,0.9321
Pose,19:20:28,-4.29,-2.31,2.88,0.5361,0.5229,0.8184,0.9341
Pose,19:20:28,-5.62,-2.33,0.41,0.5347,0.5249,0.8159,0.9331
Pose,19:20:28,-5.19,-2.54,-0.21,0.5337,0.5254,0.8149,0.9326
Pose,19:20:28,-8.56,-3.46,0.43,0.5342,0.5244,0.8154,0.9326
Pose,19:20:28,-7.73,-3.82,0.06,0.5347,0.5264,0.8159,0.9346
Pose,19:20:28,-10.34,-2.02,-1.63,0.5337,0.5259,0.8140,0.9341
Pose,19:20:28,-6.83,-3.20,0.16,0.5337,0.5239,0.8159,0.9351
Pose,19:20:28,-9.12,-2.93,0.78,0.5342,0.5239,0.8154,0.9331
Pose,19:20:28,-7.57,-3.76,0.13,0.5322,0.5195,0.8164,0.9365
Pose,19:20:28,-8.16,-2.38,0.56,0.5337,0.5229,0.8149,0.9351
Pose,19:20:28,-8.91,-2.74,1.02,0.5332,0.5220,0.8145,0.9390
Pose,19:20:28,-9.62,-2.48,-0.56,0.5312,0.5249,0.8115,0.9360
Pose,19:20:28,-10.62,-2.70,-1.42,0.5322,0.5234,0.8135,0.9375
Pose,19:20:28,-12.64,-3.62,-0.84,0.5312,0.5234,0.8115,0.9365
Pose,19:20:28,-10.39,-2.64,-0.07,0.5312,0.5244,0.8125,0.9365
Pose,19:20:28,-7.63,-3.36,0.09,0.5312,0.5254,0.8125,0.9336
Pose,19:20:28,-14.33,-2.49,0.33,0.5308,0.5259,0.8110,0.9380
Pose,19:20:28,-7.35,-3.47,-0.54,0.5312,0.5269,0.8115,0.9360
Pose,19:20:28,-9.15,-2.85,0.95,0.5308,0.5278,0.8101,0.9341
Pose,19:20:28,-8.35,-2.26,1.31,0.5303,0.5225,0.8105,0.9346
Pose,19:20:28,-5.80,-1.82,0.93,0.5288,0.5264,0.8101,0.9346
Pose,19:20:28,-3.66,-2.28,2.36,0.5283,0.5264,0.8086,0.9336
Pose,19:20:29,-9.66,-3.08,1.02,0.5308,0.5259,0.8110,0.9351
Pose,19:20:29,-9.12,-3.64,0.90,0.5303,0.5283,0.8086,0.9326
Pose,19:20:29,-7.39,-1.37,0.06,0.5283,0.5283,0.8076,0.9346
Pose,19:20:29,-9.32,-3.64,-0.66,0.5298,0.5293,0.8110,0.9316
Pose,19:20:29,-9.59,-3.25,-1.88,0.5293,0.5254,0.8105,0.9336
Pose,19:20:29,-9.44,-3.16,-1.65,0.5293,0.5278,0.8105,0.9331
Pose,19:20:29,-11.88,-3.84,-1.91,0.5303,0.5278,0.8105,0.9341
Pose,19:20:29,-7.61,-3.46,-0.72,0.5298,0.5273,0.8110,0.9326
Pose,19:20:29,-9.83,-1.90,-0.73,0.5303,0.5269,0.8105,0.9312
Pose,19:20:29,-6.43,-4.61,1.13,0.5293,0.5293,0.8086,0.9307
Pose,19:20:29,-10.65,-2.92,-1.13,0.5298,0.5264,0.8110,0.9336
Pose,19:20:29,-11.11,-4.00,-0.14,0.5293,0.5273,0.8096,0.9336
Pose,19:20:29,-10.53,-3.03,-1.41,0.5298,0.5259,0.8081,0.9321
Pose,19:20:29,-10.12,-1.32,-1.16,0.5298,0.5244,0.8101,0.9336
Pose,19:20:29,-8.12,-0.54,0.40,0.5293,0.5239,0.8105,0.9331
Pose,19:20:29,-9.95,-2.27,-0.62,0.5298,0.5254,0.8091,0.9316
Pose,19:20:29,-7.57,-2.87,0.22,0.5293,0.5283,0.8105,0.9336
Pose,19:20:29,-10.78,-1.94,-0.03,0.5293,0.5278,0.8096,0.9312
Pose,19:20:29,-9.23,-3.86,1.26,0.5293,0.5278,0.8105,0.9341
Pose,19:20:29,-9.03,-2.59,-0.46,0.5293,0.5264,0.8086,0.9336
Pose,19:20:29,-8.02,-3.05,0.08,0.5283,0.5283,0.8096,0.9326
Pose,19:20:29,-9.80,-3.58,1.63,0.5293,0.5283,0.8096,0.9346
Pose,19:20:29,-8.48,-1.67,0.62,0.5298,0.5244,0.8101,0.9336
Pose,19:20:29,-10.17,-3.38,-1.23,0.5283,0.5273,0.8096,0.9346
Pose,19:20:29,-8.15,-2.75,1.08,0.5288,0.5244,0.8081,0.9355
Pose,19:20:29,-6.41,-1.74,0.66,0.5283,0.5288,0.8096,0.9331
Pose,19:20:29,-5.29,-2.47,-0.56,0.5283,0.5254,0.8086,0.9316
Pose,19:20:29,-6.24,-2.68,0.40,0.5283,0.5278,0.8086,0.9331
Pose,19:20:29,-10.83,-4.02,-0.89,0.5293,0.5288,0.8086,0.9351
Pose,19:20:29,-7.65,-3.37,-1.00,0.5288,0.5273,0.8071,0.9365
Pose,19:20:30,-10.42,-3.14,-1.44,0.5308,0.5239,0.8081,0.9360
Pose,19:20:30,-12.64,-2.43,-0.91,0.5293,0.5234,0.8105,0.9336
Pose,19:20:30,-12.19,-4.73,-2.30,0.5317,0.5269,0.8081,0.9380
Pose,19:20:30,-14.64,-4.96,-2.13,0.5308,0.5239,0.8101,0.9360
Pose,19:20:30,-11.24,-3.44,-0.71,0.5308,0.5244,0.8110,0.9346
Pose,19:20:30,-10.73,-4.55,-0.60,0.5308,0.5254,0.8101,0.9336
Pose,19:20:30,-14.23,-4.87,-0.55,0.5298,0.5278,0.8091,0.9360
Pose,19:20:30,-10.81,-6.10,0.59,0.5298,0.5303,0.8091,0.9355
Pose,19:20:30,-10.91,-4.90,-0.63,0.5293,0.5278,0.8086,0.9331
Pose,19:20:30,-13.87,-4.58,-1.94,0.5303,0.5269,0.8096,0.9351
Pose,19:20:30,-12.65,-3.52,-0.12,0.5298,0.5259,0.8091,0.9321
Pose,19:20:30,-9.06,-3.82,-0.25,0.5303,0.5283,0.8115,0.9355
Pose,19:20:30,-7.07,-4.12,1.91,0.5312,0.5234,0.8115,0.9326
Pose,19:20:30,-10.47,-3.92,-1.59,0.5303,0.5293,0.8105,0.9326
Pose,19:20:30,-5.49,-2.10,0.12,0.5293,0.5244,0.8115,0.9316
Pose,19:20:30,-9.23,-3.06,0.74,0.5303,0.5269,0.8105,0.9351
Pose,19:20:30,-9.59,-3.25,-0.90,0.5288,0.5269,0.8110,0.9351
Pose,19:20:30,-9.44,-3.32,0.25,0.5283,0.5259,0.8105,0.9351
Pose,19:20:30,-10.55,-3.79,-0.62,0.5303,0.5283,0.8096,0.9346
Pose,19:20:30,-5.95,-2.42,-0.04,0.5283,0.5259,0.8105,0.9331
Pose,19:20:30,-8.55,-2.57,0.54,0.5283,0.5269,0.8105,0.9341
Pose,19:20:30,-13.53,-3.82,-1.82,0.5288,0.5264,0.8101,0.9365
Pose,19:20:30,-5.97,-3.29,1.92,0.5283,0.5249,0.8115,0.9331
Pose,19:20:30,-10.07,-3.53,1.86,0.5288,0.5293,0.8101,0.9316
Pose,19:20:30,-7.37,-2.23,1.96,0.5283,0.5264,0.8096,0.9346
Pose,19:20:30,-5.26,-2.40,1.00,0.5293,0.5264,0.8105,0.9336
Pose,19:20:30,-11.75,-3.46,0.20,0.5293,0.5249,0.8096,0.9351
Pose,19:20:30,-9.19,-3.00,0.89,0.5283,0.5273,0.8096,0.9336
Pose,19:20:30,-9.32,-3.28,1.38,0.5283,0.5264,0.8096,0.9365
Pose,19:20:30,-8.02,-3.24,0.81,0.5288,0.5244,0.8091,0.9346
Pose,19:20:31,-7.88,-3.04,1.50,0.5293,0.5264,0.8096,0.9355
Pose,19:20:31,-7.50,-3.27,1.54,0.5288,0.5234,0.8101,0.9355
Pose,19:20:31,-9.89,-2.57,0.73,0.5288,0.5283,0.8110,0.9346
Pose,19:20:31,-10.30,-3.13,1.01,0.5283,0.5264,0.8096,0.9375
Pose,19:20:31,-9.57,-2.99,0.88,0.5283,0.5244,0.8096,0.9365
Pose,19:20:31,-13.68,-2.74,-0.43,0.5303,0.5264,0.8076,0.9385
Pose,19:20:31,-12.19,-2.98,-0.19,0.5303,0.5234,0.8086,0.9375
Pose,19:20:31,-10.73,-3.15,0.46,0.5303,0.5269,0.8086,0.9360
Pose,19:20:31,-11.32,-3.11,-0.43,0.5298,0.5264,0.8091,0.9365
Pose,19:20:31,-16.50,-3.88,-2.88,0.5312,0.5273,0.8086,0.9395
Pose,19:20:31,-11.89,-1.58,-2.61,0.5283,0.5278,0.8086,0.9380
Pose,19:20:31,-9.80,-3.47,0.47,0.5298,0.5239,0.8101,0.9399
Pose,19:20:31,-10.88,-2.55,-1.27,0.5283,0.5259,0.8086,0.9390
Pose,19:20:31,-14.67,-3.68,-1.03,0.5298,0.5264,0.8091,0.9385
Pose,19:20:31,-11.48,-2.70,1.76,0.5288,0.5259,0.8091,0.9380
Pose,19:20:31,-13.49,-3.79,-1.88,0.5303,0.5259,0.8105,0.9390
Pose,19:20:31,-10.66,-3.59,0.38,0.5293,0.5273,0.8086,0.9346
Pose,19:20:31,-11.08,-2.21,-0.23,0.5288,0.5278,0.8101,0.9370
Pose,19:20:31,-12.17,-4.03,0.59,0.5303,0.5254,0.8086,0.9365
Pose,19:20:31,-15.29,-2.90,-3.20,0.5298,0.5254,0.8101,0.9375
Pose,19:20:31,-14.83,-3.46,-2.83,0.5298,0.5283,0.8101,0.9404
Pose,19:20:31,-9.00,-3.62,1.17,0.5283,0.5259,0.8096,0.9370
Pose,19:20:31,-11.64,-4.07,-0.98,0.5298,0.5264,0.8101,0.9395
Pose,19:20:31,-10.61,-3.59,-0.44,0.5298,0.5254,0.8101,0.9385
Pose,19:20:31,-11.84,-3.20,0.33,0.5298,0.5234,0.8110,0.9365
Pose,19:20:31,-9.74,-3.01,-0.91,0.5303,0.5288,0.8115,0.9370
Pose,19:20:31,-9.46,-2.69,0.80,0.5293,0.5239,0.8105,0.9390
Pose,19:20:31,-10.69,-4.07,-0.14,0.5293,0.5234,0.8096,0.9404
Pose,19:20:31,-10.73,-2.80,-0.86,0.5298,0.5259,0.8101,0.9360
Pose,19:20:32,-9.52,-3.31,-1.15,0.5298,0.5254,0.8101,0.9404
Pose,19:20:32,-7.90,-2.60,1.88,0.5293,0.5254,0.8105,0.9385
Pose,19:20:32,-9.86,-3.38,0.32,0.5298,0.5249,0.8101,0.9399
Pose,19:20:32,-10.08,-2.80,0.06,0.5293,0.5264,0.8105,0.9385
Pose,19:20:32,-8.82,-3.80,-0.82,0.5298,0.5254,0.8110,0.9395
Pose,19:20:32,-8.08,-4.55,-0.82,0.5312,0.5254,0.8115,0.9385
Pose,19:20:32,-7.09,-4.42,-0.73,0.5298,0.5259,0.8120,0.9399
Pose,19:20:32,-8.98,-2.60,1.31,0.5303,0.5244,0.8115,0.9395
Pose,19:20:32,-9.23,-2.46,1.93,0.5298,0.5234,0.8110,0.9375
Pose,19:20:32,-8.02,-3.07,0.75,0.5298,0.5239,0.8130,0.9409
Pose,19:20:32,-11.38,-2.99,0.69,0.5293,0.5249,0.8105,0.9380
Pose,19:20:32,-10.14,-3.20,-0.27,0.5312,0.5254,0.8105,0.9395
Pose,19:20:32,-9.30,-3.04,-0.31,0.5298,0.5234,0.8120,0.9395
Pose,19:20:32,-10.44,-3.60,0.43,0.5303,0.5244,0.8125,0.9404
Pose,19:20:32,-10.52,-2.11,1.23,0.5293,0.5229,0.8096,0.9399
Pose,19:20:32,-6.40,-3.32,1.11,0.5293,0.5225,0.8125,0.9404
Pose,19:20:32,-7.34,-2.62,0.42,0.5317,0.5239,0.8120,0.9380
Pose,19:20:32,-9.30,-2.48,0.15,0.5337,0.5234,0.8130,0.9365
Pose,19:20:32,-9.62,-2.07,1.23,0.5337,0.5234,0.8120,0.9375
Pose,19:20:32,-9.53,-2.24,1.57,0.5332,0.5264,0.8125,0.9326
Pose,19:20:32,-6.07,0.02,0.77,0.5356,0.5225,0.8120,0.9307
Pose,19:20:32,-7.24,-0.01,1.02,0.5347,0.5244,0.8130,0.9326
Pose,19:20:32,-5.99,0.05,0.84,0.5352,0.5229,0.8135,0.9312
Pose,19:20:32,-9.30,-2.13,2.48,0.5356,0.5273,0.8159,0.9297
Pose,19:20:32,-8.16,-1.10,0.83,0.5352,0.5288,0.8145,0.9341
Pose,19:20:32,-6.12,-2.49,2.99,0.5356,0.5269,0.8169,0.9331
Pose,19:20:32,-5.49,-0.83,1.84,0.5361,0.5293,0.8164,0.9346
Pose,19:20:32,-3.18,-1.51,2.70,0.5371,0.5264,0.8164,0.9336
Pose,19:20:32,-5.78,-1.20,2.31,0.5371,0.5269,0.8174,0.9341
Pose,19:20:32,-3.83,-1.18,3.14,0.5381,0.5259,0.8193,0.9351
Pose,19:20:33,-5.75,-0.52,1.86,0.5376,0.5234,0.8188,0.9346
Pose,19:20:33,-6.24,-1.07,3.58,0.5405,0.5234,0.8179,0.9375
Pose,19:20:33,-10.51,-0.47,1.43,0.5415,0.5225,0.8208,0.9355
Pose,19:20:33,-8.41,-1.29,1.65,0.5415,0.5225,0.8208,0.9365
Pose,19:20:33,-10.44,-1.61,-1.30,0.5405,0.5269,0.8208,0.9370
Pose,19:20:33,-8.41,-1.56,-1.30,0.5415,0.5244,0.8208,0.9355
Pose,19:20:33,-5.44,-0.70,-0.26,0.5410,0.5244,0.8223,0.9355
Pose,19:20:33,-3.57,-2.43,1.50,0.5410,0.5234,0.8213,0.9385
Pose,19:20:33,-7.36,-1.92,-0.09,0.5420,0.5225,0.8232,0.9375
Pose,19:20:33,-3.14,-2.83,0.67,0.5415,0.5229,0.8247,0.9351
Pose,19:20:33,-4.13,-1.44,0.89,0.5420,0.5195,0.8271,0.9365
Pose,19:20:33,0.85,-0.90,0.27,0.5425,0.5137,0.8276,0.9355
Pose,19:20:33,-0.68,-0.27,-0.63,0.5449,0.5122,0.8301,0.9370
Pose,19:20:33,-5.05,-0.61,-1.08,0.5469,0.5127,0.8281,0.9492
Pose,19:20:33,-1.93,-0.18,-1.36,0.5483,0.5176,0.8325,0.9463
Pose,19:20:33,-5.26,-1.96,-2.02,0.5518,0.5151,0.8350,0.9478
Pose,19:20:33,-3.57,0.18,0.39,0.5522,0.5132,0.8364,0.9458
Pose,19:20:33,-5.56,-1.07,-0.34,0.5552,0.5166,0.8423,0.9463
Pose,19:20:33,-5.57,-1.51,-0.64,0.5581,0.5166,0.8433,0.9473
Pose,19:20:33,-0.77,-1.38,1.41,0.5601,0.5171,0.8433,0.9497
Pose,19:20:33,-1.37,0.71,-2.27,0.5601,0.5137,0.8442,0.9395
Pose,19:20:33,-1.36,2.74,-4.36,0.5635,0.5112,0.8477,0.9390
Pose,19:20:33,-1.37,1.82,-0.05,0.5713,0.5063,0.8516,0.9331
Pose,19:20:33,-1.04,0.63,-0.45,0.5801,0.5088,0.8594,0.9326
Pose,19:20:33,-1.21,-3.28,2.14,0.5859,0.5127,0.8672,0.9277
Pose,19:20:33,-1.95,-3.44,2.41,0.5898,0.5146,0.8701,0.9248
Pose,19:20:33,-2.29,-1.51,1.18,0.5947,0.5024,0.8770,0.9292
Pose,19:20:33,-1.98,-0.07,-1.08,0.5981,0.5000,0.8823,0.9355
Pose,19:20:33,0.17,1.73,-0.80,0.6021,0.5049,0.8853,0.9424
Pose,19:20:33,0.60,-0.36,3.39,0.6045,0.5054,0.8936,0.9360
Pose,19:20:34,2.74,-3.99,-1.85,0.6152,0.4985,0.9004,0.9419
Pose,19:20:34,10.78,-0.43,3.55,0.6221,0.5034,0.9072,0.9302
Pose,19:20:34,12.12,-0.56,2.96,0.6260,0.5059,0.9072,0.9473
Pose,19:20:34,19.95,-7.03,5.99,0.6279,0.5078,0.9141,0.9482
Pose,19:20:34,20.77,1.97,3.09,0.6240,0.5142,0.9141,0.9517
Pose,19:20:34,31.36,1.38,0.93,0.6245,0.5254,0.9155,0.9531
Pose,19:20:34,27.17,-4.98,-0.77,0.6211,0.5293,0.9141,0.9590
Pose,19:20:34,25.55,-5.87,-10.86,0.6182,0.5317,0.9092,0.9624
Pose,19:20:34,23.44,-10.05,-9.43,0.6113,0.5410,0.9062,0.9580
Pose,19:20:34,23.23,-5.62,-8.34,0.6084,0.5352,0.8965,0.9629
Pose,19:20:34,30.30,1.07,-7.01,0.5977,0.5400,0.8877,0.9541
Pose,19:20:34,28.17,2.17,-7.22,0.5830,0.5464,0.8789,0.9536
